id,last_name,first_name,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,price_fanduel,price_yahoo,price_draftkings,price_draftday,price_starstreet,price_fantasyfeud,price_fanthrowdown,price_starfantasyleagues,price_fantasyaces,positions_fanduel,positions_yahoo,positions_draftkings,positions_draftday,positions_starstreet,positions_fantasyfeud,positions_fanthrowdown,positions_starfantasyleagues,positions_fantasyaces
2132,Hinrich,Kirk,CHI,SG,MEM,14.00,3.17,0.56,1.15,1.43,0.40,0.12,0.60,0.60,0.28,0.12,1.16,1.78,0.00,0.00,3500,10,3200,5000,0,35000,0,3900,3300,SG,PG,PG,PG;SG,,,,G,G
1852,Pierce,Paul,LAC,SF,MIL,10.00,3.90,0.72,1.37,0.64,0.29,0.15,0.43,0.43,0.87,0.24,1.15,1.52,0.00,0.00,3500,10,3300,5000,0,35000,0,3000,3500,SF,SF,SF,SF;PF,,,,F,F
2192,Butler,Rasual,SAS,SF,WAS,10.00,4.16,0.72,1.44,0.47,0.19,0.16,0.42,0.83,0.33,0.12,1.55,1.99,0.00,0.00,3500,10,3000,5000,0,35000,0,3300,3000,SF,SG,SG,SG;SF,,,,G,F
2467,Price,Ronnie,PHO,PG,@ GSW,11.00,2.53,0.34,0.53,1.69,0.85,0.05,0.61,0.59,0.34,0.10,0.93,1.98,0.00,0.00,3500,10,3100,5000,0,35000,0,3400,3500,PG,PG,PG,PG;SG,,,,G,G
3499,Harkless,Maurice,POR,SF,@ OKC,12.00,3.08,0.26,1.59,0.46,0.56,0.19,0.60,0.84,0.61,0.44,1.10,1.73,0.00,0.00,3500,10,3200,5000,0,35000,0,4500,3400,SF,SF,SF,SF,,,,F,F
2301,Vujacic,Sasha,NYK,SG,MIN,9.00,3.13,0.47,1.31,0.84,0.40,0.07,0.40,0.70,0.34,0.06,1.16,1.69,0.00,0.00,3500,10,3000,5000,0,37000,0,4400,3500,SG,SG,SG,SG,,,,G,G
2357,Bonner,Matt,SAS,C,WAS,13.00,2.68,0.48,1.83,0.71,0.14,0.21,0.21,0.48,0.26,0.07,0.97,1.34,0.00,0.00,3500,10,3000,5000,0,35000,0,3100,3000,C,PF,PF,PF;C,,C,,C,F
3080,Gee,Alonzo,NOR,SF,@ UTA,11.00,3.20,0.15,1.44,0.44,0.48,0.07,0.42,0.98,0.77,0.28,1.14,1.35,0.00,0.00,3500,10,3200,5000,0,37900,0,5100,3000,SF,SF,SF,SG;SF,,,,F,F
5039,Oubre,Kelly,WAS,SF,@ SAS,9.00,3.34,0.25,1.96,0.23,0.28,0.05,0.65,1.06,0.48,0.20,1.30,1.74,0.00,0.00,3500,10,3000,0,0,35000,0,0,3000,SF,SF,SF,,,,,,F
3027,Jerebko,Jonas,BOS,PF,@ DET,8.00,2.70,0.24,1.79,0.47,0.23,0.12,0.32,0.83,0.31,0.07,1.07,1.11,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,PF,SF,PF,SF;PF,,,,F,F
3959,Young,James,BOS,SF,@ DET,12.00,2.96,0.39,1.63,0.43,0.14,0.05,0.17,0.62,0.53,0.41,1.02,2.09,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SG,SG,SG,,,,G,G
2365,Udrih,Beno,MIA,PG,@ BKN,7.00,2.47,0.11,0.57,1.23,0.35,0.05,0.46,0.92,0.29,0.05,1.03,1.18,0.00,0.00,3500,10,3000,5000,0,35000,0,3700,3000,PG,PG,PG,PG,,,,G,G
5011,Grant,Jerian,NYK,PG,MIN,7.00,2.32,0.08,0.84,1.23,0.29,0.06,0.65,0.79,0.50,0.12,0.87,1.08,0.00,0.00,3500,10,3000,5250,0,35000,0,4200,3500,PG,PG,PG,PG,,,,G,G
3759,Clark,Ian,GSW,SG,PHO,7.00,2.78,0.43,0.62,0.57,0.30,0.09,0.38,0.56,0.38,0.07,0.99,1.66,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SG,SG,SG,PG;SG,,,,G,G
2891,Asik,Omer,NOR,C,@ UTA,8.00,1.61,0.00,2.22,0.24,0.16,0.20,0.48,0.61,0.38,0.25,0.61,0.51,0.00,0.00,3500,10,3300,5350,0,35000,0,3800,3600,C,C,C,PF;C,,C,,C,C
1789,Haslem,Udonis,MIA,PF,@ BKN,8.00,1.82,0.02,1.91,0.34,0.23,0.06,0.33,0.80,0.16,0.07,0.82,0.93,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
3658,Reed,Willie,BKN,PF,MIA,5.00,1.96,0.00,1.87,0.12,0.16,0.20,0.19,0.80,0.36,0.20,0.80,0.64,0.00,0.00,0,10,3000,5000,0,35000,0,3000,3300,PF,SF,SF,SF;PF,,,,F,F
1894,Prince,Tayshaun,MIN,SF,@ NYK,13.00,1.76,0.10,1.51,0.56,0.22,0.09,0.18,0.61,0.24,0.11,0.71,1.12,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3000,SF,SF,SF,SF;PF,,,,F,F
3183,Stephenson,Lance,LAC,SG,MIL,7.00,2.06,0.16,0.93,0.82,0.21,0.02,0.48,0.59,0.39,0.20,0.76,1.29,0.00,0.00,3500,10,3400,5000,0,35000,0,4600,3500,SG,SG,SF,SG;SF,,,,G,G
5054,Vaughn,Rashad,MIL,SG,@ LAC,7.00,2.60,0.22,1.08,0.30,0.14,0.06,0.42,0.78,0.40,0.17,0.99,1.74,0.00,0.00,3500,10,3100,6400,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
3938,Napier,Shabazz,ORL,PG,CHA,6.00,1.98,0.38,0.67,0.91,0.18,0.02,0.41,0.29,0.26,0.07,0.67,1.06,0.00,0.00,3500,10,3100,5000,0,35000,0,3500,3500,PG,PG,PG,PG,,,,G,G
3589,Scott,Mike,ATL,SF,PHI,5.00,2.33,0.31,0.99,0.45,0.11,0.00,0.22,0.53,0.33,0.09,0.84,0.93,0.00,0.00,3600,10,3200,5000,0,42300,0,4200,3600,SF,PF,PF,PF,,,,F,F
3960,Rudez,Damjan,MIN,SF,@ NYK,10.00,2.99,0.56,0.43,0.43,0.08,0.01,0.38,0.60,0.11,0.02,1.16,1.35,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SG,SF,SG;SF,,,,G,F
3942,Patterson,Lamar,ATL,SG,PHI,7.00,2.00,0.18,0.68,0.71,0.21,0.04,0.32,0.32,0.83,0.28,0.50,0.98,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
3225,Smith,Ish,NOR,PG,@ UTA,5.00,1.66,0.07,0.59,0.99,0.23,0.05,0.32,0.67,0.13,0.09,0.73,1.14,0.00,0.00,4900,22,5200,7500,0,66200,0,10300,4100,PG,PG,PG,PG,,,,G,G
3579,Robinson,Thomas,BKN,PF,MIA,4.00,1.18,0.00,1.46,0.15,0.16,0.08,0.26,0.50,0.18,0.15,0.50,0.53,0.00,0.00,3500,10,3100,5000,0,35000,0,3800,3700,PF,PF,PF,PF;C,,,,F,F
3385,Moore,E'Twaun,CHI,PG,MEM,5.00,1.64,0.19,0.41,0.34,0.17,0.08,0.16,0.45,0.17,0.08,0.64,0.72,0.00,0.00,3500,10,3000,5000,0,35000,0,3100,3100,PG,SG,SG,PG;SG,,,,G,G
2001,Miller,Andre,MIN,PG,@ NYK,5.00,0.86,0.01,0.61,0.86,0.15,0.02,0.32,0.35,0.13,0.04,0.36,0.36,0.00,0.00,3700,10,3000,5150,0,53500,0,5800,3900,PG,PG,PG,PG;SG,,,,G,G
2484,Villanueva,Charlie,DAL,PF,@ IND,3.00,1.67,0.30,0.66,0.08,0.05,0.10,0.13,0.33,0.11,0.08,0.63,0.89,0.00,0.00,3500,10,3100,5000,0,35000,0,3900,3500,PF,PF,PF,PF,,,,F,F
3014,Hansbrough,Tyler,CHA,PF,@ ORL,4.00,1.14,0.01,1.03,0.09,0.10,0.07,0.10,0.34,0.45,0.20,0.34,0.41,0.00,0.00,3500,10,3000,5000,0,35000,0,3200,3200,PF,PF,PF,PF;C,,,,F,F
3577,Roberts,Brian,CHA,PG,@ ORL,4.00,1.45,0.15,0.36,0.47,0.09,0.03,0.23,0.36,0.27,0.02,0.51,0.85,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3500,PG,SG,PG,PG;SG,,,,G,G
2703,Anthony,Joel,DET,C,BOS,3.00,0.62,0.00,0.74,0.04,0.08,0.40,0.09,0.26,0.10,0.05,0.26,0.24,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,C,PF,PF,PF;C,,C,,C,C
3947,Robinson III,Glenn,IND,SF,DAL,4.00,1.22,0.10,0.65,0.23,0.07,0.02,0.20,0.35,0.22,0.10,0.45,0.62,0.00,0.00,3500,10,3000,5000,0,35000,0,3400,0,SF,SF,SF,SF,,,,F,
5022,Hunter,RJ,BOS,SG,@ DET,4.00,1.32,0.19,0.46,0.24,0.10,0.05,0.31,0.24,0.28,0.03,0.43,0.75,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
3943,Payne,Adreian,MIN,PF,@ NYK,4.00,1.13,0.01,0.81,0.15,0.07,0.03,0.18,0.46,0.18,0.09,0.47,0.72,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3600,PF,PF,PF,PF,,,,F,F
3950,Smith,Russ,MEM,PG,@ CHI,3.00,1.23,0.07,0.37,0.34,0.18,0.00,0.37,0.28,0.45,0.04,0.35,0.85,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3719,Goodwin,Archie,PHO,PG,@ GSW,3.00,1.31,0.06,0.34,0.19,0.11,0.05,0.26,0.43,0.28,0.11,0.49,0.71,0.00,0.00,3500,10,3000,5000,0,35000,0,3900,3000,PG,SG,SG,PG;SG,,,,G,G
3771,Daniels,Troy,CHA,SG,@ ORL,3.00,1.30,0.31,0.20,0.16,0.04,0.00,0.15,0.15,0.07,0.01,0.46,0.70,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SG,PG,PG,PG,,,,G,G
4023,McAdoo,James,GSW,PF,PHO,2.00,0.89,0.00,0.49,0.02,0.06,0.13,0.09,0.33,0.23,0.17,0.33,0.30,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
3518,Johnson,Chris,UTA,SG,NOR,3.00,0.93,0.15,0.34,0.11,0.12,0.02,0.07,0.17,0.12,0.02,0.33,0.47,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SF,SF,SF;PF,,,,F,F
5075,Harrison,Aaron,CHA,PG,@ ORL,3.00,0.71,0.08,0.31,0.19,0.17,0.03,0.14,0.18,0.10,0.06,0.27,0.45,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
2871,Weems,Sonny,PHO,SF,@ GSW,3.00,0.89,0.04,0.29,0.21,0.07,0.02,0.17,0.35,0.08,0.03,0.38,0.49,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SF,SG,SG,SG;SF,,,,G,G
3696,Bullock,Reggie,DET,SF,BOS,3.00,0.66,0.09,0.48,0.07,0.09,0.02,0.08,0.17,0.06,0.02,0.26,0.52,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SF,SG,SF,SG;SF,,,,G,G
3695,Hill,Solomon,IND,SG,DAL,2.00,0.59,0.06,0.27,0.19,0.04,0.01,0.09,0.16,0.09,0.02,0.22,0.29,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SF,SG;SF,,,,G,F
2735,Landry,Carl,PHI,PF,@ ATL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,10,3000,5000,0,45900,0,5300,3500,PF,SF,PF,SF;PF,,,,F,F
3683,Karasev,Sergey,BKN,SF,MIA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3100,SF,SG,SF,SG;SF,,,,G,G
2766,Wright,Brandan,MEM,C,@ CHI,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3700,10,3200,6400,0,52100,0,6600,3600,C,C,PF,PF;C,,,,F,F
3718,Noel,Nerlens,PHI,PF,@ ATL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5600,24,5800,10700,0,82100,0,9600,4650,PF,PF,PF,PF;C,,C,,F,F
2851,McGee,JaVale,DAL,C,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,5200,3500,C,C,C,C,,C,,C,C
2002,Hilario,Nene,WAS,PF,@ SAS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4100,10,3900,7650,0,57500,0,7400,3800,PF,PF,PF,PF;C,,,,F,F
3639,Zeller,Tyler,BOS,C,@ DET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3500,C,PF,C,PF;C,,C,,C,C
1909,Carter,Vince,MEM,SF,@ CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3400,3000,SF,SG,SG,SG;SF,,,,F,G
2787,Watson,CJ,ORL,PG,CHA,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,15,3100,5900,0,56800,0,5800,3500,PG,PG,PG,PG,,,,G,G
3709,Hardaway Jr,Tim,ATL,SG,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,41300,0,3700,3700,SG,SG,SG,SG;SF,,,,G,G
3724,McCallum,Ray,SAS,PG,WAS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3000,5000,0,35000,0,3300,3500,PG,PG,PG,PG,,,,G,G
3700,Ennis,James,MEM,SF,@ CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3100,5000,0,35000,0,3000,3300,SF,SG,SG,SG;SF,,,,F,F
1812,Stoudemire,Amar'e,MIA,PF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3000,5000,0,65400,0,8500,3500,PF,C,PF,PF;C,,,,F,F
4103,Whittington,Shayne,IND,C,DAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3300,3000,C,C,C,C,,,,C,F
1941,Gooden,Drew,WAS,PF,@ SAS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3000,5200,0,39800,0,5300,3000,PF,PF,PF,PF;C,,,,F,F
3729,Gobert,Rudy,UTA,C,NOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,7100,26,6200,13100,0,110100,0,13800,5300,C,C,C,C,,C,,C,C
3646,Prigioni,Pablo,LAC,PG,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,SG,PG,PG;SG,,,,G,G
3684,Larkin,Shane,BKN,PG,MIA,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4500,12,4200,6800,0,59200,0,8100,3950,PG,PG,PG,PG,,,,G,G
1822,Duncan,Tim,SAS,C,WAS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5900,24,5600,10050,0,87400,0,11100,5000,C,C,C,PF;C,,,,F,F
5020,Hollis-Jefferson,Rondae,BKN,SF,MIA,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4000,16,4600,6550,0,60500,0,7800,3950,SF,SG,SG,SG;SF,,,,F,F
2811,Bayless,Jerryd,MIL,PG,@ LAC,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4600,20,4900,9450,0,84400,0,9200,4300,PG,SG,PG,PG;SG,,,,G,G
2864,Thompson,Jason,GSW,PF,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3400,PF,PF,PF,PF;C,,,,F,F
2007,Andersen,Chris,MIA,C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,46400,0,5600,3000,C,PF,C,PF;C,,,,C,F
5025,Jones,Tyus,MIN,PG,@ NYK,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44000,0,3500,3000,PG,PG,PG,PG,,,,G,G
5028,Looney,Kevon,GSW,PF,PHO,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,10,3000,5000,0,50000,0,6500,3000,PF,PF,PF,PF,,,,F,F
5019,Hilliard,Darrun,DET,SG,BOS,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SG,SG,,,,G,G
2574,Amundson,Louis,NYK,PF,MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3000,5000,0,35000,0,4000,3000,PF,PF,PF,PF,,,,F,F
5032,Mickey,Jordan,BOS,PF,@ DET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44000,0,3900,3000,PF,PF,PF,PF,,,,F,F
5040,Payne,Cameron,OKC,PG,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
5030,Martin,Jarell,MEM,PF,@ CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,50000,0,3000,3000,PF,PF,PF,PF,,,,F,F
5031,McCullough,Chris,BKN,PF,MIA,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,0,10,3000,5000,0,50000,0,6700,3000,,PF,PF,PF,,,,F,F
5007,Dawson,Branden,LAC,PF,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,10,3000,5000,0,0,0,5000,3000,PF,SF,SF,SF;PF,,,,F,F
3150,Babbitt,Luke,NOR,SF,@ UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3800,3400,SF,SG,SF,SF,,,,F,F
4070,Frazier,Tim,POR,PG,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3142,Pleiss,Tibor,UTA,C,NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,38000,0,3000,3000,C,C,C,C,,C,,C,C
3506,Holiday,Justin,ATL,SG,PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3600,SG,SG,SG,SG;SF,,,,G,G
5005,Christmas,Rakeem,IND,PF,DAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,50000,0,4400,3000,PF,PF,PF,PF,,,,F,F
5006,Connaughton,Pat,POR,SG,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,SG,SG,SF,SG;SF,,,,G,G
3160,Evans,Jeremy,DAL,PF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,PF,SF,SF,SF;PF,,,,F,F
3165,Seraphin,Kevin,NYK,PF,MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600,10,3200,5000,0,48200,0,4900,3000,PF,PF,PF,PF;C,,,,F,C
3337,Pekovic,Nikola,MIN,C,@ NYK,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,4800,18,3200,5000,0,87300,0,10800,4000,C,C,C,C,,C,,C,C
3455,Copeland,Chris,MIL,SF,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,6600,0,35000,0,3000,3000,SF,SF,PF,SF;PF,,,,F,F
5168,Montero,Luis,POR,SF,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,44000,0,3000,3000,SF,SF,SF,SF,,,,F,G
2412,Anderson,Alan,WAS,SG,@ SAS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3000,5000,0,44500,0,7400,3500,SG,SG,SG,SG;SF,,,,G,G
3394,Singler,Kyle,OKC,SF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3500,SF,SG,SF,SG;SF,,,,F,F
3388,Morris,Markieff,PHO,PF,@ GSW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4700,21,4200,8550,0,59000,0,7400,4300,PF,PF,PF,PF;C,,,,F,F
3439,Beal,Bradley,WAS,SG,@ SAS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,7200,34,7200,12900,0,104000,0,12400,5150,SG,SG,SG,SG,,,,G,G
3435,Barnes,Harrison,GSW,SF,PHO,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,5200,25,5600,9900,0,91900,0,10400,4300,SF,SF,SF,SF;PF,,,,F,F
5166,Felicio,Cristiano,CHI,C,MEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,0,0,3000,0,C,C,C,C,,,,C,
5053,Turner,Myles,IND,PF,DAL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3200,5500,0,38500,0,5100,3550,PF,C,C,C,,,,C,C
5059,Young,Joseph,IND,SG,DAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,0,0,35000,0,0,3000,SG,PG,SG,,,,,,G
2285,Jefferson,Al,CHA,C,@ ORL,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,6500,25,6200,11650,0,97100,0,11700,5000,C,PF,C,PF;C,,C,,C,C
5047,Rozier,Terry,BOS,PG,@ DET,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3774,Dedmon,Dewayne,ORL,C,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3100,5000,0,35000,0,5700,3400,C,C,C,C,,C,,C,C
5145,Wood,Christian,PHI,PF,@ ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,37800,0,4000,3000,PF,C,PF,PF;C,,,,F,F
3242,Ingles,Joe,UTA,SF,NOR,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SF,SF,SG,SG;SF,,,,G,F
5083,Alexander,Cliff,POR,PF,@ OKC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
3141,Aldrich,Cole,LAC,C,MIL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,C,C,C,C,,C,,C,C
3926,Huestis,Josh,OKC,SF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,10,3000,5000,0,0,0,3000,3000,SF,SF,SF,SF,,,,F,F
3927,Inglis,Damien,MIL,SF,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3400,3000,SF,SF,SF,SF,,,,F,F
3915,Early,Cleanthony,NYK,SF,MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3300,SF,SF,SF,SF,,,,F,F
3917,Ennis,Tyler,MIL,PG,@ LAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PG,PG,PG,PG,,,,G,G
3030,Meeks,Jodie,DET,SG,BOS,,0.00,,0.00,,,,,0.00,,0.00,,0.00,0.00,0.00,3600,10,3000,5000,0,47000,0,5800,3500,SG,SG,SG,SG,,,,G,G
3952,Stokes,Jarnell,MIA,PF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3200,3000,PF,PF,PF,PF,,,,F,F
3928,Jefferson,Cory,PHO,PF,@ GSW,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3000,PF,PF,PF,PF,,,,F,F
3935,McGary,Mitch,OKC,PF,POR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3200,3300,PF,PF,PF,PF;C,,,,C,F
3914,Dinwiddie,Spencer,DET,PG,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3500,10,3000,5000,0,35000,0,3000,3500,PG,PG,PG,PG,,,,G,G
