60000,310.47,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58900,300.755,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58500,298.477,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58500,297.826,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
59000,299.685,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59500,307.972,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58400,298.257,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58000,295.979,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58000,295.328,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58500,297.187,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59500,307.609,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58400,297.894,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58000,295.616,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58000,294.965,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58500,296.824,"JJ Barea__Jeremy Lin__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58400,305.888,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Chandler Parsons__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
59000,303.739,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
57900,294.024,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
57500,291.746,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
57500,291.095,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58000,292.954,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58500,301.241,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
57500,290.456,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58500,300.878,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
57500,290.093,"JJ Barea__Jeremy Lin__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59700,313.1,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58600,303.385,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58200,301.107,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58200,300.456,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58700,302.315,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59200,301.236,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58800,298.958,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58800,298.307,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
59300,300.166,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59800,308.453,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Andre Iguodala__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58700,298.738,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Andre Iguodala__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58300,296.46,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Andre Iguodala__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58300,295.809,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Andre Iguodala__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58800,297.668,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Andre Iguodala__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59800,308.09,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Luol Deng__LeBron James__Derrick Favors__Anthony Davis__Nikola Vucevic"
58700,298.375,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Luol Deng__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58300,296.097,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Luol Deng__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58300,295.446,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Luol Deng__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58800,297.305,"JJ Barea__Brandon Knight__Rodney Hood__Jamal Crawford__Luol Deng__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58200,304.134,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__Omri Casspi__Derrick Favors__Anthony Davis__DeMarcus Cousins"
57700,301.636,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__Andre Iguodala__Derrick Favors__Anthony Davis__DeMarcus Cousins"
57700,301.273,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__Luol Deng__Derrick Favors__Anthony Davis__DeMarcus Cousins"
57500,305.044,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Derrick Favors__Jabari Parker__DeMarcus Cousins"
57500,302.363,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Derrick Favors__Anthony Davis__Andrew Bogut"
58200,303.32,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Taj Gibson__Anthony Davis__Nikola Vucevic"
57800,301.042,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Cody Zeller__Anthony Davis__Nikola Vucevic"
59700,308.204,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
57800,300.391,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Trevor Booker__Anthony Davis__Nikola Vucevic"
59700,307.553,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58300,302.25,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Chandler Parsons__LeBron James__Jabari Parker__Anthony Davis__Nikola Vucevic"
58300,299.487,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__Andre Iguodala__Derrick Favors__Anthony Davis__DeMarcus Cousins"
58300,299.124,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__Luol Deng__Derrick Favors__Anthony Davis__DeMarcus Cousins"
58000,303.965,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Taj Gibson__DeMarcus Cousins"
57600,301.687,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Cody Zeller__DeMarcus Cousins"
57600,301.036,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Trevor Booker__DeMarcus Cousins"
58100,302.895,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Jabari Parker__DeMarcus Cousins"
58100,300.214,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Derrick Favors__Anthony Davis__Andrew Bogut"
58800,301.171,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__Nikola Vucevic"
58400,298.893,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Cody Zeller__Anthony Davis__Nikola Vucevic"
58400,298.242,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Trevor Booker__Anthony Davis__Nikola Vucevic"
58900,300.101,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__Nikola Vucevic"
57800,296.626,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__Luol Deng__Derrick Favors__Anthony Davis__DeMarcus Cousins"
57500,301.467,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Derrick Favors__Taj Gibson__DeMarcus Cousins"
57600,300.397,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Derrick Favors__Jabari Parker__DeMarcus Cousins"
57600,297.716,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Derrick Favors__Anthony Davis__Andrew Bogut"
58300,298.673,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Taj Gibson__Anthony Davis__Nikola Vucevic"
57900,296.395,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Cody Zeller__Anthony Davis__Nikola Vucevic"
59800,303.557,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
57900,295.744,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Trevor Booker__Anthony Davis__Nikola Vucevic"
59800,302.906,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58400,297.603,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Andre Iguodala__LeBron James__Jabari Parker__Anthony Davis__Nikola Vucevic"
57500,301.104,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Derrick Favors__Taj Gibson__DeMarcus Cousins"
57600,300.034,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Derrick Favors__Jabari Parker__DeMarcus Cousins"
57600,297.353,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Derrick Favors__Anthony Davis__Andrew Bogut"
58300,298.31,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Taj Gibson__Anthony Davis__Nikola Vucevic"
57900,296.032,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Cody Zeller__Anthony Davis__Nikola Vucevic"
59800,303.194,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
57900,295.381,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Trevor Booker__Anthony Davis__Nikola Vucevic"
59800,302.543,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
58400,297.24,"JJ Barea__Brandon Knight__Rodney Hood__Wesley Matthews__Luol Deng__LeBron James__Jabari Parker__Anthony Davis__Nikola Vucevic"
59100,303.751,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Chandler Parsons__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58700,301.473,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Chandler Parsons__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58700,300.822,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Chandler Parsons__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
59200,302.681,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Chandler Parsons__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
57800,294.44,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__Nikola Vucevic"
59700,301.602,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
59300,299.324,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
59300,298.673,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
57900,293.37,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__Nikola Vucevic"
59800,300.532,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Omri Casspi__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59200,299.104,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58800,296.826,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58800,296.175,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
59300,298.034,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Andre Iguodala__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
59200,298.741,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Taj Gibson__Anthony Davis__DeMarcus Cousins"
58800,296.463,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Cody Zeller__Anthony Davis__DeMarcus Cousins"
58800,295.812,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Trevor Booker__Anthony Davis__DeMarcus Cousins"
59300,297.671,"JJ Barea__Brandon Knight__Jamal Crawford__Wesley Matthews__Luol Deng__LeBron James__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58700,300.456,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__Omri Casspi__Derrick Favors__Anthony Davis__Nikola Vucevic"
57600,290.741,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__Omri Casspi__Taj Gibson__Anthony Davis__DeMarcus Cousins"
57700,289.671,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__Omri Casspi__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58200,297.958,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__Andre Iguodala__Derrick Favors__Anthony Davis__Nikola Vucevic"
58200,297.595,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__Luol Deng__Derrick Favors__Anthony Davis__Nikola Vucevic"
57900,302.436,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Taj Gibson__Nikola Vucevic"
59800,309.598,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Taj Gibson__DeMarcus Cousins"
57500,300.158,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Cody Zeller__Nikola Vucevic"
59400,307.32,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Cody Zeller__DeMarcus Cousins"
57500,299.507,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Trevor Booker__Nikola Vucevic"
59400,306.669,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Trevor Booker__DeMarcus Cousins"
58000,301.366,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Jabari Parker__Nikola Vucevic"
59900,308.528,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Jabari Parker__DeMarcus Cousins"
59900,305.847,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Chandler Parsons__LeBron James__Derrick Favors__Anthony Davis__Andrew Bogut"
58800,295.809,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Andre Iguodala__Derrick Favors__Anthony Davis__Nikola Vucevic"
57700,286.094,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Andre Iguodala__Taj Gibson__Anthony Davis__DeMarcus Cousins"
57800,285.024,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Andre Iguodala__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58800,295.446,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Luol Deng__Derrick Favors__Anthony Davis__Nikola Vucevic"
57700,285.731,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Luol Deng__Taj Gibson__Anthony Davis__DeMarcus Cousins"
57800,284.661,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__Luol Deng__Jabari Parker__Anthony Davis__DeMarcus Cousins"
58500,300.287,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Taj Gibson__Nikola Vucevic"
58100,298.009,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Cody Zeller__Nikola Vucevic"
60000,305.171,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Cody Zeller__DeMarcus Cousins"
58100,297.358,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Trevor Booker__Nikola Vucevic"
60000,304.52,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Trevor Booker__DeMarcus Cousins"
58600,299.217,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Derrick Favors__Jabari Parker__Nikola Vucevic"
57500,289.502,"JJ Barea__Stephen Curry__Rodney Hood__Jamal Crawford__Omri Casspi__LeBron James__Taj Gibson__Jabari Parker__DeMarcus Cousins"
